frame,frame,y,x,bottom,right,class,class_str,score,,,scoress,,,frame,,tem,,,Emotion
230,230,0.3014146,0.342538,0.66164297,0.44053704,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5430963,,,0.5430963 B/w Confused & Neutal,,,230,,,,,-5
231,231,0.30411488,0.35329637,0.64712346,0.45044407,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5386491,,,0.5386491 B/w Confused & Neutal,,,231,,,,,-5
232,232,0.30383694,0.3516294,0.6478303,0.45084724,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5462782,,,0.5462782 B/w Confused & Neutal,,,232,,,,,-5
233,233,0.31713206,0.35530382,0.6437407,0.46302783,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5155349,,,0.5155349 B/w Confused & Neutal,,,233,,,,,0
233,233,0.38049734,0.33304757,0.6760982,0.47105193,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2007579,,,0.2007579 B/w Confused & Neutal,,,233,,,,,5
234,234,0.31716496,0.35543323,0.64460164,0.4630751,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.49798837,,,0.49798837 B/w Confused & Neutal,,,234,,,,,0
235,235,0.31718498,0.3549512,0.6451507,0.4630468,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5074518,,,0.5074518 B/w Confused & Neutal,,,235,,,,,5
236,236,0.31736892,0.35507306,0.6450435,0.46307346,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.50692606,,,0.50692606 B/w Confused & Neutal,,,236,,,,,-5
237,237,0.33978623,0.3711374,0.69631404,0.49126628,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5683907,,,0.5683907 B/w Confused & Neutal,,,237,,,,,5
238,238,0.33997822,0.37046957,0.6950624,0.49054188,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.6064167,,,0.6064167 B/w Confused & Neutal,,,238,,,,,0
239,239,0.34390533,0.3908744,0.6833401,0.49788713,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.7047791,,,0.7047791 B/w Confused & Neutal,,,239,,,,,5
240,240,0.34435043,0.39123794,0.6839467,0.49796703,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.7089793,,,0.7089793 B/w Confused & Neutal,,,240,,,,,0
241,241,0.33849293,0.4188037,0.6616604,0.5050387,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5830589,,,0.5830589 B/w Confused & Neutal,,,241,,,,,0
241,241,0.20956224,0.03610623,0.9812446,0.99205565,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22764418,,,0.22764418 B/w Confused & Neutal,,,241,,,,,0
242,242,0.33843863,0.41862622,0.6615342,0.50500953,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5855583,,,0.5855583 B/w Confused & Neutal,,,242,,,,,0
242,242,0.21005207,0.03574568,0.98124975,0.9917794,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22748329,,,0.22748329 B/w Confused & Neutal,,,242,,,,,5
243,243,0.33826023,0.4183588,0.6613066,0.50502264,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5995281,,,0.5995281 B/w Confused & Neutal,,,243,,,,,-5
243,243,0.2064963,0.035553843,0.9810831,0.9909203,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22823626,,,0.22823626 B/w Confused & Neutal,,,243,,,,,-5
244,244,0.3382864,0.41853487,0.6611405,0.5049881,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.59575945,,,0.59575945 B/w Confused & Neutal,,,244,,,,,-5
244,244,0.20629856,0.03532335,0.9811301,0.9908807,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22959289,,,0.22959289 B/w Confused & Neutal,,,244,,,,,0
244,244,0.5375652,0.45237288,0.6795128,0.534235,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.20058137,,,0.20058137 B/w Confused & Neutal,,,244,,,,,5
245,245,0.32460555,0.43462005,0.6464484,0.53008664,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.52488476,,,0.52488476 B/w Confused & Neutal,,,245,,,,,0
245,245,0.15781161,0.03943789,0.9778007,0.98764384,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22088644,,,0.22088644 B/w Confused & Neutal,,,245,,,,,5
246,246,0.32409245,0.43478066,0.6468846,0.53025126,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5328035,,,0.5328035 B/w Confused & Neutal,,,246,,,,,-5
246,246,0.16205233,0.03892067,0.97905236,0.98962164,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22468767,,,0.22468767 B/w Confused & Neutal,,,246,,,,,5
247,247,0.34787816,0.43770042,0.6803934,0.5467024,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.7459561,,,0.7459561 B/w Confused & Neutal,,,247,,,,,5
247,247,0.40931475,0.41058135,0.6817503,0.52534914,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3364101,,,0.3364101 B/w Confused & Neutal,,,247,,,,,5
247,247,0.14446142,0.043819338,0.978029,0.9886608,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.208872,,,0.208872 B/w Confused & Neutal,,,247,,,,,0
248,248,0.3482647,0.4382367,0.6805872,0.5463147,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.7369621,,,0.7369621 B/w Confused & Neutal,,,248,,,,,0
248,248,0.40978038,0.4103327,0.68236494,0.5254198,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.33128944,,,0.33128944 B/w Confused & Neutal,,,248,,,,,0
248,248,0.1488421,0.043854862,0.97815907,0.9884654,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.20775728,,,0.20775728 B/w Confused & Neutal,,,248,,,,,0
249,249,0.3517816,0.45977047,0.676358,0.5533389,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.70428455,,,0.70428455 B/w Confused & Neutal,,,249,,,,,5
249,249,0.11344877,0.042742252,0.9610225,0.9552403,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.24380895,,,0.24380895 B/w Confused & Neutal,,,249,,,,,-5
249,249,0.41461307,0.4208938,0.6804405,0.5250883,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.22935395,,,0.22935395 B/w Confused & Neutal,,,249,,,,,-5
250,250,0.3519377,0.45989627,0.67637485,0.55322486,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.70278925,,,0.70278925 B/w Confused & Neutal,,,250,,,,,-5
250,250,0.11316967,0.042865932,0.9611052,0.9550008,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.2440282,,,0.2440282 B/w Confused & Neutal,,,250,,,,,0
250,250,0.41442633,0.42096126,0.6802771,0.5250207,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.22988726,,,0.22988726 B/w Confused & Neutal,,,250,,,,,5
251,251,0.3515228,0.4612616,0.6764704,0.553567,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.69648665,,,0.69648665 B/w Confused & Neutal,,,251,,,,,0
251,251,0.11196038,0.04078242,0.9619899,0.9561262,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.2561104,,,0.2561104 B/w Confused & Neutal,,,251,,,,,5
251,251,0.4159158,0.42003292,0.6807404,0.52525663,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.22253393,,,0.22253393 B/w Confused & Neutal,,,251,,,,,-5
252,252,0.35161597,0.4611992,0.6766177,0.5536216,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.69775873,,,0.69775873 B/w Confused & Neutal,,,252,,,,,5
252,252,0.11176783,0.0410358,0.96159524,0.95605135,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.25630066,,,0.25630066 B/w Confused & Neutal,,,252,,,,,-5
252,252,0.41582733,0.41995174,0.6807551,0.525295,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.22214007,,,0.22214007 B/w Confused & Neutal,,,252,,,,,5
253,253,0.34762567,0.4878651,0.6512645,0.56319535,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.56906694,,,0.56906694 B/w Confused & Neutal,,,253,,,,,0
253,253,0.10982275,0.022954673,0.9717301,0.9762007,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.27996048,,,0.27996048 B/w Confused & Neutal,,,253,,,,,0
254,254,0.34719425,0.48695067,0.65146035,0.5631727,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.57064784,,,0.57064784 B/w Confused & Neutal,,,254,,,,,0
254,254,0.10826534,0.021087795,0.9725285,0.9766544,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.28838775,,,0.28838775 B/w Confused & Neutal,,,254,,,,,0
255,255,0.3471604,0.4869163,0.6514733,0.56322336,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5753504,,,0.5753504 B/w Confused & Neutal,,,255,,,,,5
255,255,0.1081247,0.02183956,0.9724479,0.97631115,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.28583902,,,0.28583902 B/w Confused & Neutal,,,255,,,,,-5
256,256,0.34699905,0.48679048,0.65160483,0.56331235,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.57882273,,,0.57882273 B/w Confused & Neutal,,,256,,,,,-5
256,256,0.10774091,0.021383673,0.97251606,0.97661555,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.28620514,,,0.28620514 B/w Confused & Neutal,,,256,,,,,-5
257,257,0.36184207,0.5028991,0.64776444,0.60299224,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3294558,,,0.3294558 B/w Confused & Neutal,,,257,,,,,0
257,257,0.2975507,0.002993703,0.93782103,0.30112606,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.253079,,,0.253079 B/w Confused & Neutal,,,257,,,,,5
257,257,0.18716875,0.044875562,0.98053706,0.99446267,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22829685,,,0.22829685 B/w Confused & Neutal,,,257,,,,,0
258,258,0.36182505,0.50259906,0.6479525,0.6029431,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.33156437,,,0.33156437 B/w Confused & Neutal,,,258,,,,,5
258,258,0.29731864,0.003130391,0.9372954,0.3009709,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25486645,,,0.25486645 B/w Confused & Neutal,,,258,,,,,-5
258,258,0.1858963,0.045300245,0.98033583,0.9944122,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22746523,,,0.22746523 B/w Confused & Neutal,,,258,,,,,5
259,259,0.36183938,0.5030119,0.6486962,0.603293,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.33611044,,,0.33611044 B/w Confused & Neutal,,,259,,,,,0
259,259,0.29691386,0.003132537,0.9378872,0.30059117,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25726596,,,0.25726596 B/w Confused & Neutal,,,259,,,,,5
259,259,0.1857461,0.043557644,0.98100054,0.99481475,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.23753405,,,0.23753405 B/w Confused & Neutal,,,259,,,,,0
260,260,0.36169878,0.50315243,0.6485293,0.6032184,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.33642682,,,0.33642682 B/w Confused & Neutal,,,260,,,,,0
260,260,0.2967532,0.00314194,0.938424,0.3006508,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2565626,,,0.2565626 B/w Confused & Neutal,,,260,,,,,0
260,260,0.18658304,0.042922914,0.9810568,0.99486786,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.23992787,,,0.23992787 B/w Confused & Neutal,,,260,,,,,0
261,261,0.36412996,0.5305823,0.6440467,0.6097951,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.43686843,,,0.43686843 B/w Confused & Neutal,,,261,,,,,5
261,261,0.1875658,0.041733533,0.98265314,0.9958365,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.2765846,,,0.2765846 B/w Confused & Neutal,,,261,,,,,-5
261,261,0.29595762,0.003481373,0.938662,0.3004706,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25631455,,,0.25631455 B/w Confused & Neutal,,,261,,,,,-5
262,262,0.36429325,0.5308633,0.6431519,0.6099112,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.4244156,,,0.4244156 B/w Confused & Neutal,,,262,,,,,-5
262,262,0.19055876,0.041014254,0.9827341,0.99581784,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.27462694,,,0.27462694 B/w Confused & Neutal,,,262,,,,,0
262,262,0.2967419,0.003454059,0.93843454,0.30062756,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2603062,,,0.2603062 B/w Confused & Neutal,,,262,,,,,5
262,262,0.37701085,0.3720324,0.99564314,0.9957131,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.20032208,,,0.20032208 B/w Confused & Neutal,,,262,,,,,0
263,263,0.35585213,0.54878914,0.64980876,0.6380961,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3619331,,,0.3619331 B/w Confused & Neutal,,,263,,,,,5
263,263,0.29649535,0.004612982,0.93833756,0.30140883,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24931139,,,0.24931139 B/w Confused & Neutal,,,263,,,,,-5
263,263,0.22046307,0.06082818,0.983716,0.9961271,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.23227264,,,0.23227264 B/w Confused & Neutal,,,263,,,,,5
263,263,0.5545862,0.5717854,0.65140903,0.62698466,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.20788623,,,0.20788623 B/w Confused & Neutal,,,263,,,,,5
264,264,0.3555379,0.54880553,0.6490153,0.6381667,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.37191615,,,0.37191615 B/w Confused & Neutal,,,264,,,,,5
264,264,0.2960039,0.00494647,0.93742406,0.30089244,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24933575,,,0.24933575 B/w Confused & Neutal,,,264,,,,,0
264,264,0.2131021,0.060275048,0.98332846,0.9958925,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.23435102,,,0.23435102 B/w Confused & Neutal,,,264,,,,,0
264,264,0.5550067,0.57166463,0.65135485,0.62703854,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.20882481,,,0.20882481 B/w Confused & Neutal,,,264,,,,,0
265,265,0.34223908,0.5529831,0.6473865,0.64615613,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.6432217,,,0.6432217 B/w Confused & Neutal,,,265,,,,,0
265,265,0.2954662,0.005078614,0.94045854,0.30106717,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2736909,,,0.2736909 B/w Confused & Neutal,,,265,,,,,5
266,266,0.34219533,0.552937,0.64732647,0.64623207,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.6402714,,,0.6402714 B/w Confused & Neutal,,,266,,,,,-5
266,266,0.2955821,0.005067095,0.9407923,0.30100203,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27526614,,,0.27526614 B/w Confused & Neutal,,,266,,,,,-5
267,267,0.34223786,0.55286103,0.64728916,0.64634377,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.6411626,,,0.6411626 B/w Confused & Neutal,,,267,,,,,-5
267,267,0.29505593,0.005149573,0.9410232,0.30082312,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27065772,,,0.27065772 B/w Confused & Neutal,,,267,,,,,0
268,268,0.34227097,0.5528807,0.6472506,0.6464334,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.6403734,,,0.6403734 B/w Confused & Neutal,,,268,,,,,5
268,268,0.29504824,0.005159929,0.94114065,0.30076408,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2705052,,,0.2705052 B/w Confused & Neutal,,,268,,,,,5
269,269,0.3426966,0.5531163,0.6459599,0.6469842,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.63043106,,,0.63043106 B/w Confused & Neutal,,,269,,,,,0
269,269,0.29490247,0.005289927,0.9409894,0.30066878,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2698208,,,0.2698208 B/w Confused & Neutal,,,269,,,,,5
270,270,0.34251142,0.5527132,0.6463329,0.6470905,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.6255914,,,0.6255914 B/w Confused & Neutal,,,270,,,,,-5
270,270,0.29526466,0.005288914,0.9417928,0.30098736,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27933717,,,0.27933717 B/w Confused & Neutal,,,270,,,,,5
271,271,0.34783268,0.5699529,0.64038444,0.6536667,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5267052,,,0.5267052 B/w Confused & Neutal,,,271,,,,,-5
271,271,0.2950518,0.005080506,0.9415642,0.30104238,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.26888514,,,0.26888514 B/w Confused & Neutal,,,271,,,,,5
272,272,0.3477909,0.56980455,0.64028776,0.6538162,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.48944098,,,0.48944098 B/w Confused & Neutal,,,272,,,,,0
272,272,0.29545838,0.005302534,0.94069976,0.30119246,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27022874,,,0.27022874 B/w Confused & Neutal,,,272,,,,,0
273,273,0.29534167,0.005008414,0.9392014,0.30145657,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.26381096,,,0.26381096 B/w Confused & Neutal,,,273,,,,,0
273,273,0.12977222,0.061579227,0.96966493,0.97436905,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.21980307,,,0.21980307 B/w Confused & Neutal,,,273,,,,,0
274,274,0.2954593,0.004788861,0.94030225,0.3015824,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.26568502,,,0.26568502 B/w Confused & Neutal,,,274,,,,,5
274,274,0.13104486,0.06124279,0.96987915,0.97511554,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.2211624,,,0.2211624 B/w Confused & Neutal,,,274,,,,,-5
275,275,0.29600307,0.004737854,0.9422252,0.30146778,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2588684,,,0.2588684 B/w Confused & Neutal,,,275,,,,,-5
275,275,0.12930244,0.062360883,0.9706549,0.976143,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.21980152,,,0.21980152 B/w Confused & Neutal,,,275,,,,,-5
276,276,0.29628956,0.004571244,0.94296074,0.30162936,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25882292,,,0.25882292 B/w Confused & Neutal,,,276,,,,,0
276,276,0.12930328,0.06219706,0.97075754,0.9763261,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22153027,,,0.22153027 B/w Confused & Neutal,,,276,,,,,5
277,277,0.29676372,0.004634291,0.9424636,0.3013203,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23256999,,,0.23256999 B/w Confused & Neutal,,,277,,,,,0
278,278,0.2956678,0.00442113,0.9429972,0.30171782,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22747627,,,0.22747627 B/w Confused & Neutal,,,278,,,,,5
279,279,0.29524463,0.004603937,0.942308,0.30185062,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23315416,,,0.23315416 B/w Confused & Neutal,,,279,,,,,-5
280,280,0.29528716,0.004748717,0.9422662,0.3019005,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23623855,,,0.23623855 B/w Confused & Neutal,,,280,,,,,5
281,281,0.29620528,0.003453016,0.9440025,0.30233115,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27276486,,,0.27276486 B/w Confused & Neutal,,,281,,,,,0
281,281,0.3532202,0.6170656,0.647949,0.7030255,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2502822,,,0.2502822 B/w Confused & Neutal,,,281,,,,,5
282,282,0.29729635,0.002771512,0.9439449,0.30301225,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27816036,,,0.27816036 B/w Confused & Neutal,,,282,,,,,0
282,282,0.35356238,0.61815786,0.6482649,0.70350266,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2501785,,,0.2501785 B/w Confused & Neutal,,,282,,,,,0
283,283,0.29760167,0.002565935,0.9443053,0.30310017,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.26599053,,,0.26599053 B/w Confused & Neutal,,,283,,,,,0
283,283,0.35427207,0.61793417,0.6477043,0.70387083,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.24028154,,,0.24028154 B/w Confused & Neutal,,,283,,,,,0
284,284,0.29780838,0.0026481,0.9439465,0.30300015,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2660449,,,0.2660449 B/w Confused & Neutal,,,284,,,,,5
284,284,0.3542003,0.6173266,0.64783543,0.7036983,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.23920752,,,0.23920752 B/w Confused & Neutal,,,284,,,,,-5
285,285,0.014379352,0.6410736,0.67294693,0.81480825,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.47603554,,,0.47603554 B/w Confused & Neutal,,,285,,,,,-5
285,285,0.37279326,0.61974585,0.6494389,0.7159635,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.34511405,,,0.34511405 B/w Confused & Neutal,,,285,,,,,-5
285,285,0.29784548,0.002852947,0.94362175,0.30278584,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27297008,,,0.27297008 B/w Confused & Neutal,,,285,,,,,0
286,286,0.015355647,0.6431955,0.6724936,0.81332374,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.45150426,,,0.45150426 B/w Confused & Neutal,,,286,,,,,5
286,286,0.37184787,0.6203519,0.6497377,0.71576285,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3674154,,,0.3674154 B/w Confused & Neutal,,,286,,,,,0
286,286,0.29790688,0.002814606,0.9435123,0.30275816,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2677215,,,0.2677215 B/w Confused & Neutal,,,286,,,,,5
287,287,0.012499332,0.6348482,0.67394626,0.81971043,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5398772,,,0.5398772 B/w Confused & Neutal,,,287,,,,,-5
287,287,0.29758674,0.002475932,0.9430484,0.30292088,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2537035,,,0.2537035 B/w Confused & Neutal,,,287,,,,,5
288,288,0.011672467,0.633633,0.6741979,0.82110417,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.566434,,,0.566434 B/w Confused & Neutal,,,288,,,,,5
288,288,0.29754406,0.002425611,0.94297,0.3029321,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24994226,,,0.24994226 B/w Confused & Neutal,,,288,,,,,5
289,289,0.021931857,0.67571306,0.6546366,0.8239112,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38582262,,,0.38582262 B/w Confused & Neutal,,,289,,,,,0
289,289,0.2962959,0.00293538,0.9424579,0.3025536,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2547898,,,0.2547898 B/w Confused & Neutal,,,289,,,,,0
290,290,0.022646934,0.6754777,0.6540743,0.8244459,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.40288797,,,0.40288797 B/w Confused & Neutal,,,290,,,,,0
290,290,0.29624072,0.002934009,0.9423677,0.30244634,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25233123,,,0.25233123 B/w Confused & Neutal,,,290,,,,,0
291,291,0.022708446,0.67600965,0.6544876,0.8262632,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.37816948,,,0.37816948 B/w Confused & Neutal,,,291,,,,,5
291,291,0.2959735,0.003150761,0.9418638,0.30223018,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2766228,,,0.2766228 B/w Confused & Neutal,,,291,,,,,-5
292,292,0.022957504,0.6762053,0.65439534,0.82655525,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3657585,,,0.3657585 B/w Confused & Neutal,,,292,,,,,-5
292,292,0.29586476,0.003128901,0.9433474,0.302337,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2851911,,,0.2851911 B/w Confused & Neutal,,,292,,,,,-5
293,293,0.025773168,0.6830766,0.6706729,0.819458,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.39391753,,,0.39391753 B/w Confused & Neutal,,,293,,,,,0
293,293,0.29616064,0.003355786,0.9446896,0.30206972,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2937415,,,0.2937415 B/w Confused & Neutal,,,293,,,,,5
294,294,0.025750846,0.6832559,0.6705191,0.8196378,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38928914,,,0.38928914 B/w Confused & Neutal,,,294,,,,,0
294,294,0.29628852,0.003253639,0.9447663,0.30209932,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2912306,,,0.2912306 B/w Confused & Neutal,,,294,,,,,5
295,295,0.027024984,0.6833916,0.67030543,0.8200079,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38290316,,,0.38290316 B/w Confused & Neutal,,,295,,,,,-5
295,295,0.2961997,0.003203422,0.94465387,0.3020178,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.28409278,,,0.28409278 B/w Confused & Neutal,,,295,,,,,5
296,296,0.027161658,0.68329483,0.6702574,0.82024246,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38538533,,,0.38538533 B/w Confused & Neutal,,,296,,,,,-5
296,296,0.29629278,0.003329888,0.9448236,0.3019929,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2810965,,,0.2810965 B/w Confused & Neutal,,,296,,,,,5
297,297,0.024081886,0.68354875,0.6780344,0.8324985,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.352562,,,0.352562 B/w Confused & Neutal,,,297,,,,,0
297,297,0.29726648,0.003257558,0.9450946,0.30206376,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2559624,,,0.2559624 B/w Confused & Neutal,,,297,,,,,0
298,298,0.024154752,0.68347484,0.6777762,0.8323278,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3438391,,,0.3438391 B/w Confused & Neutal,,,298,,,,,0
298,298,0.29710576,0.003311947,0.94479096,0.3020264,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25590214,,,0.25590214 B/w Confused & Neutal,,,298,,,,,0
299,299,0.021346658,0.683399,0.6788962,0.83332115,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3564497,,,0.3564497 B/w Confused & Neutal,,,299,,,,,5
299,299,0.2962597,0.003470331,0.9429681,0.30168885,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25654137,,,0.25654137 B/w Confused & Neutal,,,299,,,,,-5
300,300,0.02095741,0.6834187,0.6788453,0.8334524,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.35631466,,,0.35631466 B/w Confused & Neutal,,,300,,,,,-5
300,300,0.29640195,0.003260613,0.94301784,0.30185524,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25495112,,,0.25495112 B/w Confused & Neutal,,,300,,,,,-5
301,301,0.015803069,0.6848496,0.6820861,0.8246236,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.43486628,,,0.43486628 B/w Confused & Neutal,,,301,,,,,0
